estado,sigla,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,MMNCasos,MMNObitos
Amapá,AP,2020-07-15,29,845731,32408,523,488,5,,242.35714285714286,4.714285714285714
Amapá,AP,2020-07-16,29,845731,33004,596,493,5,,248.64285714285714,4.857142857142857
Amapá,AP,2020-07-17,29,845731,33436,432,499,6,,275.07142857142856,4.714285714285714
Amapá,AP,2020-07-18,29,845731,33585,149,505,6,,275.85714285714283,4.357142857142857
Amapá,AP,2020-07-19,30,845731,33705,120,507,2,,269.7142857142857,4.571428571428571
Amapá,AP,2020-07-20,30,845731,34145,440,515,8,,273.0,4.642857142857143
Amapá,AP,2020-07-21,30,845731,34405,260,533,18,,295.7857142857143,4.714285714285714
Amapá,AP,2020-07-22,30,845731,34660,255,544,11,,293.64285714285717,5.571428571428571
Amapá,AP,2020-07-23,30,845731,34838,178,548,4,,295.42857142857144,5.857142857142857
Amapá,AP,2020-07-24,30,845731,35026,188,552,4,,291.07142857142856,5.785714285714286
Amapá,AP,2020-07-25,30,845731,35162,136,554,2,,281.85714285714283,5.857142857142857
Amapá,AP,2020-07-26,31,845731,35220,58,554,0,,277.35714285714283,5.785714285714286
Amapá,AP,2020-07-27,31,845731,35364,144,556,2,,275.42857142857144,5.714285714285714
Amapá,AP,2020-07-28,31,845731,35697,333,558,2,,272.2857142857143,5.571428571428571
Amapá,AP,2020-07-29,31,845731,35973,276,559,1,,272.2857142857143,5.357142857142857
Amapá,AP,2020-07-30,31,845731,36272,299,561,2,,254.64285714285714,5.071428571428571
Amapá,AP,2020-07-31,31,845731,36468,196,565,4,,233.42857142857142,4.857142857142857
Amapá,AP,2020-08-01,31,845731,36595,127,568,3,,216.57142857142858,4.714285714285714
Amapá,AP,2020-08-02,32,845731,36639,44,571,3,,215.0,4.5
Amapá,AP,2020-08-03,32,845731,36804,165,576,5,,209.57142857142858,4.571428571428571
Amapá,AP,2020-08-04,32,845731,36999,195,581,5,,189.92857142857142,4.357142857142857
Amapá,AP,2020-08-05,32,845731,37318,319,588,7,,185.28571428571428,3.4285714285714284
Amapá,AP,2020-08-06,32,845731,37735,417,594,6,,189.85714285714286,3.142857142857143
Tocantins,TO,2020-02-25,9,1572866,0,0,0,0,,,
Tocantins,TO,2020-02-26,9,1572866,0,0,0,0,,,
Tocantins,TO,2020-02-27,9,1572866,0,0,0,0,,,
Tocantins,TO,2020-02-28,9,1572866,0,0,0,0,,,
Tocantins,TO,2020-02-29,9,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-01,10,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-02,10,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-03,10,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-04,10,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-05,10,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-06,10,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-07,10,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-08,11,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-09,11,1572866,0,0,0,0,,,
Tocantins,TO,2020-03-10,11,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-11,11,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-12,11,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-13,11,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-14,11,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-15,12,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-16,12,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-17,12,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-18,12,1572866,0,0,0,0,,0.0,0.0
Tocantins,TO,2020-03-19,12,1572866,1,1,0,0,,0.0,0.0
Tocantins,TO,2020-03-20,12,1572866,1,0,0,0,,0.07142857142857142,0.0
Tocantins,TO,2020-03-21,12,1572866,2,1,0,0,,0.07142857142857142,0.0
Tocantins,TO,2020-03-22,13,1572866,2,0,0,0,,0.14285714285714285,0.0
Tocantins,TO,2020-03-23,13,1572866,5,3,0,0,,0.14285714285714285,0.0
Tocantins,TO,2020-03-24,13,1572866,7,2,0,0,,0.35714285714285715,0.0
Tocantins,TO,2020-03-25,13,1572866,7,0,0,0,,0.5,0.0
Tocantins,TO,2020-03-26,13,1572866,7,0,0,0,,0.5,0.0
Tocantins,TO,2020-03-27,13,1572866,8,1,0,0,,0.5,0.0
Tocantins,TO,2020-03-28,13,1572866,9,1,0,0,,0.5714285714285714,0.0
Tocantins,TO,2020-03-29,14,1572866,9,0,0,0,,0.6428571428571429,0.0
Tocantins,TO,2020-03-30,14,1572866,10,1,0,0,,0.6428571428571429,0.0
Tocantins,TO,2020-03-31,14,1572866,11,1,0,0,,0.7142857142857143,0.0
Tocantins,TO,2020-04-01,14,1572866,12,1,0,0,,0.7857142857142857,0.0
Tocantins,TO,2020-04-02,14,1572866,12,0,0,0,,0.8571428571428571,0.0
Tocantins,TO,2020-04-03,14,1572866,12,0,0,0,,0.7857142857142857,0.0
Tocantins,TO,2020-04-04,14,1572866,14,2,0,0,,0.7857142857142857,0.0
Tocantins,TO,2020-04-05,15,1572866,17,3,0,0,,0.8571428571428571,0.0
Tocantins,TO,2020-04-06,15,1572866,17,0,0,0,,1.0714285714285714,0.0
Tocantins,TO,2020-04-07,15,1572866,19,2,0,0,,0.8571428571428571,0.0
Tocantins,TO,2020-04-08,15,1572866,23,4,0,0,,0.8571428571428571,0.0
Tocantins,TO,2020-04-09,15,1572866,23,0,0,0,,1.1428571428571428,0.0
Tocantins,TO,2020-04-10,15,1572866,23,0,0,0,,1.1428571428571428,0.0
Tocantins,TO,2020-04-11,15,1572866,23,0,0,0,,1.0714285714285714,0.0
Tocantins,TO,2020-04-12,16,1572866,25,2,0,0,,1.0,0.0
Tocantins,TO,2020-04-13,16,1572866,26,1,0,0,,1.1428571428571428,0.0
Tocantins,TO,2020-04-14,16,1572866,26,0,0,0,,1.1428571428571428,0.0
Tocantins,TO,2020-04-15,16,1572866,26,0,1,1,,1.0714285714285714,0.0
Tocantins,TO,2020-04-16,16,1572866,29,3,1,0,,1.0,0.07142857142857142
Tocantins,TO,2020-04-17,16,1572866,31,2,1,0,,1.2142857142857142,0.07142857142857142
Tocantins,TO,2020-04-18,16,1572866,33,2,1,0,,1.3571428571428572,0.07142857142857142
Tocantins,TO,2020-04-19,17,1572866,33,0,1,0,,1.3571428571428572,0.07142857142857142
Tocantins,TO,2020-04-20,17,1572866,34,1,1,0,,1.1428571428571428,0.07142857142857142
Tocantins,TO,2020-04-21,17,1572866,37,3,1,0,,1.2142857142857142,0.07142857142857142
Tocantins,TO,2020-04-22,17,1572866,37,0,1,0,,1.2857142857142858,0.07142857142857142
Tocantins,TO,2020-04-23,17,1572866,37,0,2,1,,1.0,0.07142857142857142
Tocantins,TO,2020-04-24,17,1572866,43,6,2,0,,1.0,0.14285714285714285
Tocantins,TO,2020-04-25,17,1572866,50,7,2,0,,1.4285714285714286,0.14285714285714285
Tocantins,TO,2020-04-26,18,1572866,58,8,2,0,,1.9285714285714286,0.14285714285714285
Tocantins,TO,2020-04-27,18,1572866,67,9,2,0,,2.357142857142857,0.14285714285714285
Tocantins,TO,2020-04-28,18,1572866,79,12,2,0,,2.9285714285714284,0.14285714285714285
Tocantins,TO,2020-04-29,18,1572866,116,37,3,1,,3.7857142857142856,0.14285714285714285
Tocantins,TO,2020-04-30,18,1572866,137,21,3,0,,6.428571428571429,0.14285714285714285
Tocantins,TO,2020-05-01,18,1572866,164,27,3,0,,7.714285714285714,0.14285714285714285
Tocantins,TO,2020-05-02,18,1572866,191,27,4,1,,9.5,0.14285714285714285
Tocantins,TO,2020-05-03,19,1572866,246,55,4,0,,11.285714285714286,0.21428571428571427
Tocantins,TO,2020-05-04,19,1572866,267,21,6,2,,15.214285714285714,0.21428571428571427
Tocantins,TO,2020-05-05,19,1572866,303,36,7,1,,16.642857142857142,0.35714285714285715
Tocantins,TO,2020-05-06,19,1572866,351,48,9,2,,19.0,0.42857142857142855
Tocantins,TO,2020-05-07,19,1572866,423,72,9,0,,22.428571428571427,0.5714285714285714
Tocantins,TO,2020-05-08,19,1572866,494,71,9,0,,27.571428571428573,0.5
Tocantins,TO,2020-05-09,19,1572866,572,78,9,0,,32.214285714285715,0.5
Tocantins,TO,2020-05-10,20,1572866,688,116,11,2,,37.285714285714285,0.5
Tocantins,TO,2020-05-11,20,1572866,747,59,12,1,,45.0,0.6428571428571429
Tocantins,TO,2020-05-12,20,1572866,828,81,14,2,,48.57142857142857,0.7142857142857143
Tocantins,TO,2020-05-13,20,1572866,932,104,21,7,,53.5,0.8571428571428571
Tocantins,TO,2020-05-14,20,1572866,1029,97,23,2,,58.285714285714285,1.2857142857142858
Tocantins,TO,2020-05-15,20,1572866,1179,150,24,1,,63.714285714285715,1.4285714285714286
Tocantins,TO,2020-05-16,20,1572866,1279,100,27,3,,72.5,1.5
Tocantins,TO,2020-05-17,21,1572866,1382,103,31,4,,77.71428571428571,1.6428571428571428
Tocantins,TO,2020-05-18,21,1572866,1496,114,32,1,,81.14285714285714,1.9285714285714286
Tocantins,TO,2020-05-19,21,1572866,1646,150,38,6,,87.78571428571429,1.8571428571428572
Tocantins,TO,2020-05-20,21,1572866,1809,163,42,4,,95.92857142857143,2.2142857142857144
Tocantins,TO,2020-05-21,21,1572866,1976,167,47,5,,104.14285714285714,2.357142857142857
Tocantins,TO,2020-05-22,21,1572866,2205,229,49,2,,110.92857142857143,2.7142857142857144
Tocantins,TO,2020-05-23,21,1572866,2430,225,51,2,,122.21428571428571,2.857142857142857
Tocantins,TO,2020-05-24,22,1572866,2591,161,52,1,,132.71428571428572,3.0
Tocantins,TO,2020-05-25,22,1572866,2696,105,58,6,,135.92857142857142,2.9285714285714284
Tocantins,TO,2020-05-26,22,1572866,2858,162,64,6,,139.21428571428572,3.2857142857142856
Tocantins,TO,2020-05-27,22,1572866,3023,165,65,1,,145.0,3.5714285714285716
Tocantins,TO,2020-05-28,22,1572866,3277,254,68,3,,149.35714285714286,3.142857142857143
Tocantins,TO,2020-05-29,22,1572866,3611,334,70,2,,160.57142857142858,3.2142857142857144
Tocantins,TO,2020-05-30,22,1572866,3981,370,71,1,,173.71428571428572,3.2857142857142856
Tocantins,TO,2020-05-31,23,1572866,4176,195,73,2,,193.0,3.142857142857143
Tocantins,TO,2020-06-01,23,1572866,4345,169,76,3,,199.57142857142858,3.0
Tocantins,TO,2020-06-02,23,1572866,4483,138,79,3,,203.5,3.142857142857143
Tocantins,TO,2020-06-03,23,1572866,4698,215,82,3,,202.64285714285714,2.9285714285714284
Tocantins,TO,2020-06-04,23,1572866,4881,183,87,5,,206.35714285714286,2.857142857142857
Tocantins,TO,2020-06-05,23,1572866,5182,301,89,2,,207.5,2.857142857142857
Tocantins,TO,2020-06-06,23,1572866,5505,323,96,7,,212.64285714285714,2.857142857142857
Tocantins,TO,2020-06-07,24,1572866,5644,139,99,3,,219.64285714285714,3.2142857142857144
Tocantins,TO,2020-06-08,24,1572866,5807,163,108,9,,218.07142857142858,3.357142857142857
Tocantins,TO,2020-06-09,24,1572866,6052,245,114,6,,222.21428571428572,3.5714285714285716
Tocantins,TO,2020-06-10,24,1572866,6257,205,120,6,,228.14285714285714,3.5714285714285716
Tocantins,TO,2020-06-11,24,1572866,6529,272,124,4,,231.0,3.9285714285714284
Tocantins,TO,2020-06-12,24,1572866,6744,215,128,4,,232.28571428571428,4.0
Tocantins,TO,2020-06-13,24,1572866,6931,187,130,2,,223.78571428571428,4.142857142857143
Tocantins,TO,2020-06-14,25,1572866,6972,41,132,2,,210.71428571428572,4.214285714285714
Tocantins,TO,2020-06-15,25,1572866,7137,165,136,4,,199.71428571428572,4.214285714285714
Tocantins,TO,2020-06-16,25,1572866,7309,172,140,4,,199.42857142857142,4.285714285714286
Tocantins,TO,2020-06-17,25,1572866,7573,264,149,9,,201.85714285714286,4.357142857142857
Tocantins,TO,2020-06-18,25,1572866,7774,201,152,3,,205.35714285714286,4.785714285714286
Tocantins,TO,2020-06-19,25,1572866,7956,182,159,7,,206.64285714285714,4.642857142857143
Tocantins,TO,2020-06-20,25,1572866,8203,247,167,8,,198.14285714285714,5.0
Tocantins,TO,2020-06-21,26,1572866,8354,151,175,8,,192.71428571428572,5.071428571428571
Tocantins,TO,2020-06-22,26,1572866,8477,123,178,3,,193.57142857142858,5.428571428571429
Tocantins,TO,2020-06-23,26,1572866,8766,289,179,1,,190.71428571428572,5.0
Tocantins,TO,2020-06-24,26,1572866,9098,332,181,2,,193.85714285714286,4.642857142857143
Tocantins,TO,2020-06-25,26,1572866,9425,327,183,2,,202.92857142857142,4.357142857142857
Tocantins,TO,2020-06-26,26,1572866,9681,256,186,3,,206.85714285714286,4.214285714285714
Tocantins,TO,2020-06-27,26,1572866,9966,285,191,5,,209.78571428571428,4.142857142857143
Tocantins,TO,2020-06-28,27,1572866,10228,262,192,1,,216.78571428571428,4.357142857142857
Tocantins,TO,2020-06-29,27,1572866,10359,131,195,3,,232.57142857142858,4.285714285714286
Tocantins,TO,2020-06-30,27,1572866,10764,405,200,5,,230.14285714285714,4.214285714285714
Tocantins,TO,2020-07-01,27,1572866,11222,458,204,4,,246.78571428571428,4.285714285714286
Tocantins,TO,2020-07-02,27,1572866,11454,232,209,5,,260.64285714285717,3.9285714285714284
Tocantins,TO,2020-07-03,27,1572866,11736,282,211,2,,262.85714285714283,4.071428571428571
Tocantins,TO,2020-07-04,27,1572866,12282,546,215,4,,270.0,3.7142857142857144
Tocantins,TO,2020-07-05,28,1572866,12475,193,220,5,,291.35714285714283,3.4285714285714284
Tocantins,TO,2020-07-06,28,1572866,12640,165,224,4,,294.35714285714283,3.2142857142857144
Tocantins,TO,2020-07-07,28,1572866,13004,364,228,4,,297.35714285714283,3.2857142857142856
Tocantins,TO,2020-07-08,28,1572866,13440,436,233,5,,302.7142857142857,3.5
Tocantins,TO,2020-07-09,28,1572866,13845,405,240,7,,310.14285714285717,3.7142857142857144
Tocantins,TO,2020-07-10,28,1572866,14509,664,245,5,,315.7142857142857,4.071428571428571
Tocantins,TO,2020-07-11,28,1572866,14939,430,251,6,,344.85714285714283,4.214285714285714
Tocantins,TO,2020-07-12,29,1572866,15132,193,255,4,,355.2142857142857,4.285714285714286
Tocantins,TO,2020-07-13,29,1572866,15307,175,259,4,,350.2857142857143,4.5
Tocantins,TO,2020-07-14,29,1572866,15723,416,267,8,,353.42857142857144,4.571428571428571
Tocantins,TO,2020-07-15,29,1572866,16031,308,271,4,,354.2142857142857,4.785714285714286
Tocantins,TO,2020-07-16,29,1572866,16672,641,278,7,,343.5,4.785714285714286
Tocantins,TO,2020-07-17,29,1572866,16954,282,283,5,,372.7142857142857,4.928571428571429
Tocantins,TO,2020-07-18,29,1572866,17209,255,288,5,,372.7142857142857,5.142857142857143
Tocantins,TO,2020-07-19,30,1572866,17773,564,294,6,,351.92857142857144,5.214285714285714
Tocantins,TO,2020-07-20,30,1572866,17898,125,299,5,,378.42857142857144,5.285714285714286
Tocantins,TO,2020-07-21,30,1572866,18354,456,308,9,,375.57142857142856,5.357142857142857
Tocantins,TO,2020-07-22,30,1572866,18850,496,315,7,,382.14285714285717,5.714285714285714
Tocantins,TO,2020-07-23,30,1572866,19423,573,326,11,,386.42857142857144,5.857142857142857
Tocantins,TO,2020-07-24,30,1572866,19965,542,334,8,,398.42857142857144,6.142857142857143
Tocantins,TO,2020-07-25,30,1572866,20920,955,340,6,,389.7142857142857,6.357142857142857
Tocantins,TO,2020-07-26,31,1572866,21767,847,346,6,,427.2142857142857,6.357142857142857
Tocantins,TO,2020-07-27,31,1572866,22106,339,350,4,,473.92857142857144,6.5
Tocantins,TO,2020-07-28,31,1572866,22851,745,357,7,,485.64285714285717,6.5
Tocantins,TO,2020-07-29,31,1572866,23517,666,364,7,,509.14285714285717,6.428571428571429
Tocantins,TO,2020-07-30,31,1572866,24278,761,368,4,,534.7142857142857,6.642857142857143
Tocantins,TO,2020-07-31,31,1572866,24824,546,381,13,,543.2857142857143,6.428571428571429
Tocantins,TO,2020-08-01,31,1572866,25346,522,390,9,,562.1428571428571,7.0
Tocantins,TO,2020-08-02,32,1572866,26434,1088,395,5,,581.2142857142857,7.285714285714286
Tocantins,TO,2020-08-03,32,1572866,26998,564,402,7,,618.6428571428571,7.214285714285714
Tocantins,TO,2020-08-04,32,1572866,27664,666,408,6,,650.0,7.357142857142857
Tocantins,TO,2020-08-05,32,1572866,28312,648,415,7,,665.0,7.142857142857143
Tocantins,TO,2020-08-06,32,1572866,29539,1227,428,13,,675.8571428571429,7.142857142857143
Maranhão,MA,2020-02-25,9,7075181,0,0,0,0,,,
Maranhão,MA,2020-02-26,9,7075181,0,0,0,0,,,
Maranhão,MA,2020-02-27,9,7075181,0,0,0,0,,,
Maranhão,MA,2020-02-28,9,7075181,0,0,0,0,,,
Maranhão,MA,2020-02-29,9,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-01,10,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-02,10,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-03,10,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-04,10,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-05,10,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-06,10,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-07,10,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-08,11,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-09,11,7075181,0,0,0,0,,,
Maranhão,MA,2020-03-10,11,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-11,11,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-12,11,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-13,11,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-14,11,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-15,12,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-16,12,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-17,12,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-18,12,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-19,12,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-20,12,7075181,0,0,0,0,,0.0,0.0
Maranhão,MA,2020-03-21,12,7075181,1,1,0,0,,0.0,0.0
Maranhão,MA,2020-03-22,13,7075181,2,1,0,0,,0.07142857142857142,0.0
Maranhão,MA,2020-03-23,13,7075181,2,0,0,0,,0.14285714285714285,0.0
Maranhão,MA,2020-03-24,13,7075181,8,6,0,0,,0.14285714285714285,0.0
Maranhão,MA,2020-03-25,13,7075181,8,0,0,0,,0.5714285714285714,0.0
Maranhão,MA,2020-03-26,13,7075181,10,2,0,0,,0.5714285714285714,0.0
Maranhão,MA,2020-03-27,13,7075181,13,3,0,0,,0.7142857142857143,0.0
Maranhão,MA,2020-03-28,13,7075181,14,1,0,0,,0.9285714285714286,0.0
Maranhão,MA,2020-03-29,14,7075181,16,2,0,0,,1.0,0.0
Maranhão,MA,2020-03-30,14,7075181,23,7,1,1,,1.1428571428571428,0.0
Maranhão,MA,2020-03-31,14,7075181,31,8,1,0,,1.6428571428571428,0.07142857142857142
Maranhão,MA,2020-04-01,14,7075181,52,21,1,0,,2.2142857142857144,0.07142857142857142
Maranhão,MA,2020-04-02,14,7075181,71,19,1,0,,3.7142857142857144,0.07142857142857142
Maranhão,MA,2020-04-03,14,7075181,81,10,1,0,,5.071428571428571,0.07142857142857142
Maranhão,MA,2020-04-04,14,7075181,88,7,1,0,,5.785714285714286,0.07142857142857142
Maranhão,MA,2020-04-05,15,7075181,96,8,2,1,,6.214285714285714,0.07142857142857142
Maranhão,MA,2020-04-06,15,7075181,133,37,2,0,,6.714285714285714,0.14285714285714285
Maranhão,MA,2020-04-07,15,7075181,172,39,4,2,,9.357142857142858,0.14285714285714285
Maranhão,MA,2020-04-08,15,7075181,230,58,11,7,,11.714285714285714,0.2857142857142857
Maranhão,MA,2020-04-09,15,7075181,273,43,12,1,,15.857142857142858,0.7857142857142857
Maranhão,MA,2020-04-10,15,7075181,293,20,16,4,,18.785714285714285,0.8571428571428571
Maranhão,MA,2020-04-11,15,7075181,344,51,21,5,,20.0,1.1428571428571428
Maranhão,MA,2020-04-12,16,7075181,398,54,24,3,,23.571428571428573,1.5
Maranhão,MA,2020-04-13,16,7075181,445,47,27,3,,27.285714285714285,1.7142857142857142
Maranhão,MA,2020-04-14,16,7075181,478,33,32,5,,30.142857142857142,1.8571428571428572
Maranhão,MA,2020-04-15,16,7075181,630,152,34,2,,31.928571428571427,2.2142857142857144
Maranhão,MA,2020-04-16,16,7075181,695,65,37,3,,41.285714285714285,2.357142857142857
Maranhão,MA,2020-04-17,16,7075181,797,102,40,3,,44.57142857142857,2.5714285714285716
Maranhão,MA,2020-04-18,16,7075181,1040,243,44,4,,51.142857142857146,2.7857142857142856
Maranhão,MA,2020-04-19,17,7075181,1205,165,48,4,,68.0,3.0714285714285716
Maranhão,MA,2020-04-20,17,7075181,1320,115,54,6,,79.21428571428571,3.2857142857142856
Maranhão,MA,2020-04-21,17,7075181,1396,76,60,6,,84.78571428571429,3.7142857142857144
Maranhão,MA,2020-04-22,17,7075181,1604,208,66,6,,87.42857142857143,4.0
Maranhão,MA,2020-04-23,17,7075181,1757,153,76,10,,98.14285714285714,3.9285714285714284
Maranhão,MA,2020-04-24,17,7075181,1951,194,88,12,,106.0,4.571428571428571
Maranhão,MA,2020-04-25,17,7075181,2105,154,100,12,,118.42857142857143,5.142857142857143
Maranhão,MA,2020-04-26,18,7075181,2223,118,112,12,,125.78571428571429,5.642857142857143
Maranhão,MA,2020-04-27,18,7075181,2410,187,125,13,,130.35714285714286,6.285714285714286
Maranhão,MA,2020-04-28,18,7075181,2528,118,145,20,,140.35714285714286,7.0
Maranhão,MA,2020-04-29,18,7075181,2804,276,166,21,,146.42857142857142,8.071428571428571
Maranhão,MA,2020-04-30,18,7075181,3190,386,184,18,,155.28571428571428,9.428571428571429
Maranhão,MA,2020-05-01,18,7075181,3506,316,204,20,,178.21428571428572,10.5
Maranhão,MA,2020-05-02,18,7075181,3805,299,224,20,,193.5,11.714285714285714
Maranhão,MA,2020-05-03,19,7075181,4040,235,237,13,,197.5,12.857142857142858
Maranhão,MA,2020-05-04,19,7075181,4227,187,249,12,,202.5,13.5
Maranhão,MA,2020-05-05,19,7075181,4530,303,271,22,,207.64285714285714,13.928571428571429
Maranhão,MA,2020-05-06,19,7075181,5028,498,291,20,,223.85714285714286,15.071428571428571
Maranhão,MA,2020-05-07,19,7075181,5389,361,305,14,,244.57142857142858,16.071428571428573
Maranhão,MA,2020-05-08,19,7075181,5909,520,330,25,,259.42857142857144,16.357142857142858
Maranhão,MA,2020-05-09,19,7075181,6765,856,355,25,,282.7142857142857,17.285714285714285
Maranhão,MA,2020-05-10,20,7075181,7599,834,379,24,,332.85714285714283,18.214285714285715
Maranhão,MA,2020-05-11,20,7075181,8144,545,399,20,,384.0,19.071428571428573
Maranhão,MA,2020-05-12,20,7075181,8526,382,423,24,,409.57142857142856,19.571428571428573
Maranhão,MA,2020-05-13,20,7075181,9112,586,444,21,,428.42857142857144,19.857142857142858
Maranhão,MA,2020-05-14,20,7075181,9801,689,470,26,,450.57142857142856,19.857142857142858
Maranhão,MA,2020-05-15,20,7075181,10739,938,496,26,,472.2142857142857,20.428571428571427
Maranhão,MA,2020-05-16,20,7075181,11592,853,524,28,,516.6428571428571,20.857142857142858
Maranhão,MA,2020-05-17,21,7075181,12492,900,549,25,,556.2142857142857,21.428571428571427
Maranhão,MA,2020-05-18,21,7075181,13238,746,576,27,,603.7142857142857,22.285714285714285
Maranhão,MA,2020-05-19,21,7075181,14198,960,604,28,,643.6428571428571,23.357142857142858
Maranhão,MA,2020-05-20,21,7075181,15114,916,634,30,,690.5714285714286,23.785714285714285
Maranhão,MA,2020-05-21,21,7075181,16058,944,663,29,,720.4285714285714,24.5
Maranhão,MA,2020-05-22,21,7075181,17212,1154,693,30,,762.0714285714286,25.571428571428573
Maranhão,MA,2020-05-23,21,7075181,18767,1555,722,29,,807.3571428571429,25.928571428571427
Maranhão,MA,2020-05-24,22,7075181,21191,2424,754,32,,857.2857142857143,26.214285714285715
Maranhão,MA,2020-05-25,22,7075181,22786,1595,784,30,,970.8571428571429,26.785714285714285
Maranhão,MA,2020-05-26,22,7075181,24278,1492,817,33,,1045.857142857143,27.5
Maranhão,MA,2020-05-27,22,7075181,26145,1867,853,36,,1125.142857142857,28.142857142857142
Maranhão,MA,2020-05-28,22,7075181,27979,1834,887,34,,1216.642857142857,29.214285714285715
Maranhão,MA,2020-05-29,22,7075181,30482,2503,911,24,,1298.4285714285713,29.785714285714285
Maranhão,MA,2020-05-30,22,7075181,32620,2138,932,21,,1410.2142857142858,29.642857142857142
Maranhão,MA,2020-05-31,23,7075181,34639,2019,955,23,,1502.0,29.142857142857142
